ID,DESCRIPTION,DESCRIPTION,Energy (kcal),F_TOTAL (cup eq.),F_CITMLB (cup eq.),F_OTHER (cup eq.),F_JUICE (cup eq.),V_TOTAL (cup eq.),V_DRKGR (cup eq.),V_REDOR_TOTAL (cup eq.),V_REDOR_TOMATO (cup eq.),V_REDOR_OTHER (cup eq.),V_STARCHY_TOTAL (cup eq.),V_STARCHY_POTATO (cup eq.),V_STARCHY_OTHER (cup eq.),V_OTHER (cup eq.),V_LEGUMES (cup eq.),G_TOTAL (oz. eq.),G_WHOLE (oz. eq.),G_REFINED (oz. eq.),PF_TOTAL (oz. eq.),PF_MPS_TOTAL (oz. eq.),PF_MEAT (oz. eq.),PF_CUREDMEAT (oz. eq.),PF_ORGAN (oz. eq.),PF_POULT (oz. eq.),PF_SEAFD_HI (oz. eq.),PF_SEAFD_LOW (oz. eq.),PF_EGGS (oz. eq.),PF_SOY (oz. eq.),PF_NUTSDS (oz. eq.),PF_LEGUMES (oz. eq.),D_TOTAL (cup eq.),D_MILK (cup eq.),D_YOGURT (cup eq.),D_CHEESE (cup eq.),OILS (grams),SOLID_FATS (grams),ADD_SUGARS (tsp. eq.),A_DRINKS (no. of drinks),Protein (g),"Fiber, total dietary (g)","Vitamin A, RAE (mcg_RAE)",Vitamin C (mg),Vitamin E (alpha-tocopherol) (mg),Calcium (mg),"Iron
(mg)",Magnesium (mg),Potassium (mg),"Fatty acids, total saturated (g)",Sodium (mg),Added Sugar (g)
75231022,"Snowpea, frozen, cooked, fat added","Snowpea, frozen, cooked, fat added",73,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.89,0.0,0.0,3.4,3.0,75,21.3,0.75,58,2.33,27,210,0.792,127,0.0
75232000,"Seaweed, dried","Seaweed, dried",298,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.84,5.6,14,5.0,5.0,372,24.95,482,1244,1.356,575,0.0
75232110,"Seaweed, cooked, no added fat","Seaweed, cooked, no added fat",41,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,0.7,90,12.8,0.96,129,2.28,77,165,0.146,384,0.0
75232120,"Seaweed, cooked, fat added","Seaweed, cooked, fat added",63,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.9,0.0,0.0,3.41,0.7,98,12.4,1.23,126,2.21,74,161,0.872,383,0.0
75233011,"Summer squash, yellow or green, fresh, cooked, no added fat","Summer squash, yellow or green, fresh, cooked, no added fat",21,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.2,10,18.5,0.15,22,0.48,22,283,0.104,142,0.0
75233012,"Summer squash, yellow or green, frozen, cooked, no added fat","Summer squash, yellow or green, frozen, cooked, no added fat",21,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,1.3,9,5.2,0.14,19,0.5,20,223,0.033,120,0.0
75233013,"Summer squash, yellow or green, canned, cooked, no added fat","Summer squash, yellow or green, canned, cooked, no added fat",13,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.4,5,2.4,0.12,12,0.7,13,95,0.015,312,0.0
75233020,"Summer squash, yellow or green, NS as to form, cooked","Summer squash, yellow or green, NS as to form, cooked",47,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,1.1,22,18.0,0.49,22,0.46,22,275,0.949,149,0.0
75233021,"Summer squash, yellow or green, fresh, cooked, fat added, NS as to fat type","Summer squash, yellow or green, fresh, cooked, fat added, NS as to fat type",47,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,1.05,0.0,0.0,1.27,1.1,22,18.0,0.49,22,0.46,22,275,0.949,149,0.0
75233022,"Summer squash, yellow or green, frozen, cooked, fat added, NS as to fat type","Summer squash, yellow or green, frozen, cooked, fat added, NS as to fat type",43,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.9,0.0,0.0,1.18,1.3,20,5.1,0.43,18,0.49,19,217,0.753,126,0.0
75233023,"Summer squash, yellow or green, canned, cooked, fat added, NS as to fat type","Summer squash, yellow or green, canned, cooked, fat added, NS as to fat type",35,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.89,0.0,0.0,0.6,1.3,15,2.3,0.41,12,0.69,13,93,0.732,313,0.0
75233027,"Summer squash, yellow or green, fresh, cooked with oil","Summer squash, yellow or green, fresh, cooked with oil",51,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,1.26,1.1,10,18.0,0.54,21,0.47,22,275,0.568,138,0.0
75233028,"Summer squash, yellow or green, fresh, cooked with butter or margarine","Summer squash, yellow or green, fresh, cooked with butter or margarine",43,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2.1,0.0,0.0,1.28,1.1,35,18.0,0.44,22,0.46,22,276,1.33,161,0.0
75233030,"Summer squash, yellow or green, frozen, cooked with oil","Summer squash, yellow or green, frozen, cooked with oil",46,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,1.18,1.3,9,5.1,0.47,18,0.49,19,216,0.43,116,0.0
75233031,"Summer squash, yellow or green, frozen, cooked with butter or margarine","Summer squash, yellow or green, frozen, cooked with butter or margarine",40,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.79,0.0,0.0,1.19,1.3,31,5.1,0.38,19,0.48,19,217,1.077,136,0.0
75233033,"Summer squash, yellow or green, canned, cooked with oil","Summer squash, yellow or green, canned, cooked with oil",38,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.59,1.3,5,2.3,0.46,12,0.69,13,93,0.41,303,0.0
75233034,"Summer squash, yellow or green, canned, cooked with butter or margarine","Summer squash, yellow or green, canned, cooked with butter or margarine",32,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.78,0.0,0.0,0.6,1.3,26,2.3,0.36,13,0.68,13,93,1.054,322,0.0
75233220,"Spaghetti squash, cooked","Spaghetti squash, cooked",49,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.89,0.0,0.0,0.65,1.4,17,3.4,0.41,21,0.33,11,114,0.781,139,0.0
75234021,"Turnip, cooked","Turnip, cooked",53,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.96,0.0,0.0,0.95,1.9,12,18.6,0.35,32,0.32,11,199,0.787,201,0.0
75235000,Water Chesnut,Water Chesnut,78,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.63,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,3.9,0,2.0,0.78,6,1.36,8,184,0.025,12,0.0
75235750,"Winter melon, cooked","Winter melon, cooked",36,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.89,0.0,0.0,0.4,1.0,11,10.2,0.37,18,0.37,10,5,0.736,226,0.0
75236000,Yeast,Yeast,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.44,26.9,0,0.3,0.0,30,2.17,54,955,1.001,51,0.0
75236500,Yeast extract spread,Yeast extract spread,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.88,6.5,0,0.0,0.0,67,4.04,180,2100,0.0,3380,0.0
75301110,"Lima beans and corn, cooked, no added fat","Lima beans and corn, cooked, no added fat",92,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.8,10,8.1,0.18,17,1.14,35,268,0.09,151,0.0
75301120,"Lima beans and corn, cooked, fat added","Lima beans and corn, cooked, fat added",112,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.89,0.0,0.0,4.18,3.7,20,7.9,0.47,16,1.11,34,260,0.808,156,0.0
75302080,"Bean salad, yellow and/or green string beans","Bean salad, yellow and/or green string beans",108,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,4.73,0.0,0.57,0.0,3.53,3.5,5,7.8,0.54,27,1.33,23,211,0.712,266,2.3939999999999997
75306998,"Peppers and onions, cooked, no added fat","Peppers and onions, cooked, no added fat",35,0.0,0.0,0.0,0.0,0.81,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,2.0,33,47.6,0.43,18,0.32,12,186,0.056,120,0.0
75307000,"Peppers and onions, cooked, fat added","Peppers and onions, cooked, fat added",57,0.0,0.0,0.0,0.0,0.79,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.9,0.0,0.0,1.1,1.9,43,46.3,0.71,18,0.32,11,181,0.775,126,0.0
75310990,"Classic mixed vegetables, cooked, from restaurant","Classic mixed vegetables, cooked, from restaurant",95,0.0,0.0,0.0,0.0,0.6399999999999999,0.0,0.16,0.0,0.16,0.29,0.0,0.29,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,1.47,0.0,0.0,2.81,3.2,232,13.6,0.8,25,0.82,26,256,1.295,226,0.0
75311012,"Classic mixed vegetables, frozen, cooked, no added fat","Classic mixed vegetables, frozen, cooked, no added fat",65,0.0,0.0,0.0,0.0,0.66,0.0,0.19,0.0,0.19,0.33,0.0,0.33,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,4.4,213,3.2,0.38,25,0.82,22,168,0.031,151,0.0
75311013,"Classic mixed vegetables, canned, cooked, no added fat","Classic mixed vegetables, canned, cooked, no added fat",45,0.0,0.0,0.0,0.0,0.6699999999999999,0.0,0.17,0.0,0.17,0.31,0.0,0.31,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,2.6,155,2.6,0.31,22,0.72,13,128,0.129,250,0.0
75311020,"Classic mixed vegetables, NS as to form, cooked","Classic mixed vegetables, NS as to form, cooked",85,0.0,0.0,0.0,0.0,0.64,0.0,0.19,0.0,0.19,0.32,0.0,0.32,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.9,0.0,0.0,2.78,4.3,218,3.1,0.66,25,0.8,21,164,0.751,156,0.0
75311022,"Classic mixed vegetables, frozen, cooked, fat added, NS as to fat type","Classic mixed vegetables, frozen, cooked, fat added, NS as to fat type",85,0.0,0.0,0.0,0.0,0.64,0.0,0.19,0.0,0.19,0.32,0.0,0.32,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.9,0.0,0.0,2.78,4.3,218,3.1,0.66,25,0.8,21,164,0.751,156,0.0
75311023,"Classic mixed vegetables, canned, cooked, fat added, NS as to fat type","Classic mixed vegetables, canned, cooked, fat added, NS as to fat type",66,0.0,0.0,0.0,0.0,0.6699999999999999,0.0,0.17,0.0,0.17,0.31,0.0,0.31,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.89,0.0,0.0,2.06,2.5,161,2.5,0.6,21,0.7,13,125,0.848,253,0.0
75311027,"Classic mixed vegetables, frozen, cooked with oil","Classic mixed vegetables, frozen, cooked with oil",89,0.0,0.0,0.0,0.0,0.64,0.0,0.19,0.0,0.19,0.32,0.0,0.32,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.77,4.3,207,3.1,0.71,24,0.8,21,164,0.427,146,0.0
75311028,"Classic mixed vegetables, frozen, cooked with butter or margarine","Classic mixed vegetables, frozen, cooked with butter or margarine",82,0.0,0.0,0.0,0.0,0.64,0.0,0.19,0.0,0.19,0.32,0.0,0.32,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.79,0.0,0.0,2.78,4.3,229,3.1,0.62,25,0.79,21,164,1.075,166,0.0
75311030,"Classic mixed vegetables, canned, cooked with oil","Classic mixed vegetables, canned, cooked with oil",70,0.0,0.0,0.0,0.0,0.6699999999999999,0.0,0.17,0.0,0.17,0.31,0.0,0.31,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.05,2.5,151,2.5,0.64,21,0.7,13,125,0.524,243,0.0
75311031,"Classic mixed vegetables, canned, cooked with butter or margarine","Classic mixed vegetables, canned, cooked with butter or margarine",63,0.0,0.0,0.0,0.0,0.6699999999999999,0.0,0.17,0.0,0.17,0.31,0.0,0.31,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,1.78,0.0,0.0,2.07,2.5,172,2.5,0.55,22,0.7,13,125,1.173,263,0.0
75311110,"Classic mixed vegetables, canned, reduced sodium, cooked, no added fat","Classic mixed vegetables, canned, reduced sodium, cooked, no added fat",44,0.0,0.0,0.0,0.0,0.6699999999999999,0.0,0.17,0.0,0.17,0.31,0.0,0.31,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,2.4,167,4.5,0.2,24,0.81,15,131,0.07,15,0.0
75311120,"Classic mixed vegetables, canned, reduced sodium, cooked, fat added, NS as to fat type","Classic mixed vegetables, canned, reduced sodium, cooked, fat added, NS as to fat type",67,0.0,0.0,0.0,0.0,0.6699999999999999,0.0,0.17,0.0,0.17,0.31,0.0,0.31,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.93,0.0,0.0,1.9,2.3,174,4.3,0.52,24,0.79,14,128,0.849,25,0.0
75311121,"Classic mixed vegetables, canned, reduced sodium, cooked with oil","Classic mixed vegetables, canned, reduced sodium, cooked with oil",71,0.0,0.0,0.0,0.0,0.6699999999999999,0.0,0.17,0.0,0.17,0.31,0.0,0.31,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,1.89,2.3,162,4.3,0.57,23,0.79,14,127,0.498,15,0.0
75311122,"Classic mixed vegetables, canned, reduced sodium, cooked with butter or margarine","Classic mixed vegetables, canned, reduced sodium, cooked with butter or margarine",64,0.0,0.0,0.0,0.0,0.6699999999999999,0.0,0.17,0.0,0.17,0.31,0.0,0.31,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,1.86,0.0,0.0,1.91,2.3,185,4.3,0.47,24,0.79,14,128,1.2,35,0.0
75315010,"Peas and corn, cooked, no added fat","Peas and corn, cooked, no added fat",79,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.61,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,3.4,57,6.7,0.05,14,0.99,25,171,0.076,152,0.0
75315020,"Peas and corn, cooked, fat added","Peas and corn, cooked, fat added",99,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.9,0.0,0.0,3.74,3.3,66,6.5,0.34,14,0.97,24,166,0.794,157,0.0
75316050,Ratatouille,Ratatouille,65,0.0,0.0,0.0,0.0,0.77,0.0,0.16,0.09,0.07,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,1.1,1.9,20,17.8,1.02,21,0.45,14,219,0.675,152,0.0
75317010,"Vegetables, stew type, cooked, fat added","Vegetables, stew type, cooked, fat added",95,0.0,0.0,0.0,0.0,0.71,0.0,0.21,0.0,0.21,0.4,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.22,0.0,0.0,1.45,1.9,256,8.8,0.64,19,0.31,18,321,1.011,176,0.0
75317020,"Vegetables, stew type, cooked, no added fat","Vegetables, stew type, cooked, no added fat",67,0.0,0.0,0.0,0.0,0.64,0.0,0.21,0.0,0.21,0.32,0.32,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,2.0,248,9.2,0.24,19,0.32,18,333,0.032,162,0.0
75330050,"Broccoli and cauliflower, cooked, no added fat","Broccoli and cauliflower, cooked, no added fat",23,0.0,0.0,0.0,0.0,0.72,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,2.8,25,35.6,0.69,25,0.51,11,140,0.026,130,0.0
75330060,"Broccoli and cauliflower, cooked, fat added","Broccoli and cauliflower, cooked, fat added",45,0.0,0.0,0.0,0.0,0.7,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.9,0.0,0.0,2.29,2.8,35,34.6,0.96,25,0.5,11,136,0.746,136,0.0
75330080,"Broccoli, cauliflower and carrots, cooked, no added fat","Broccoli, cauliflower and carrots, cooked, no added fat",28,0.0,0.0,0.0,0.0,0.71,0.21,0.23,0.0,0.23,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,3.0,298,24.5,0.79,28,0.52,11,157,0.057,146,0.0
75330090,"Broccoli, cauliflower and carrots, cooked, fat added","Broccoli, cauliflower and carrots, cooked, fat added",50,0.0,0.0,0.0,0.0,0.69,0.21,0.22,0.0,0.22,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.9,0.0,0.0,1.72,2.9,300,23.8,1.07,28,0.5,11,153,0.783,152,0.0
75340010,"Asian stir fry vegetables, cooked, no added fat","Asian stir fry vegetables, cooked, no added fat",46,0.0,0.0,0.0,0.0,0.87,0.32,0.21,0.0,0.21,0.09,0.0,0.09,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2.9,232,34.1,0.65,38,1.1,18,266,0.066,136,0.0
75340020,"Asian stir fry vegetables, cooked, fat added","Asian stir fry vegetables, cooked, fat added",67,0.0,0.0,0.0,0.0,0.85,0.32,0.2,0.0,0.2,0.09,0.0,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.9,0.0,0.0,2.09,2.9,236,33.1,0.92,37,1.08,17,258,0.786,142,0.0
75340200,"Jai, Monk's Food","Jai, Monk's Food",62,0.0,0.0,0.0,0.0,0.41000000000000003,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.18,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,1.4,0,5.6,0.1,54,0.86,21,179,0.283,14,0.0
75365000,"Vegetable mixture, dried","Vegetable mixture, dried",309,0.0,0.0,0.0,0.0,3.5999999999999996,0.0,1.7,0.55,1.15,0.65,0.0,0.65,1.25,0.16,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.63,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,17.37,18.7,988,177.8,5.95,234,6.06,150,1607,1.194,360,0.0
75400500,"Artichokes, stuffed","Artichokes, stuffed",160,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,1.07,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,3.69,1.6,0.3,0.0,5.34,3.9,14,5.3,0.68,84,1.45,32,218,1.322,403,1.26
